Run 2 with Seed 43

--- Fold 1/25: Leaving out subject 1 ---
  Epoch 1/60 | Train Loss: 0.1388, Val Loss: 0.1024 | Train Acc: 0.4314, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 2/60 | Train Loss: 0.1508, Val Loss: 0.1845 | Train Acc: 0.4248, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 3/60 | Train Loss: 0.0933, Val Loss: 0.3416 | Train Acc: 0.5621, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 4/60 | Train Loss: 0.0967, Val Loss: 0.2630 | Train Acc: 0.5163, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 5/60 | Train Loss: 0.1281, Val Loss: 0.1289 | Train Acc: 0.5163, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 6/60 | Train Loss: 0.1202, Val Loss: 0.3862 | Train Acc: 0.5098, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 7/60 | Train Loss: 0.1127, Val Loss: 0.8338 | Train Acc: 0.5098, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 8/60 | Train Loss: 0.1196, Val Loss: 0.4329 | Train Acc: 0.5686, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 9/60 | Train Loss: 0.1046, Val Loss: 0.1688 | Train Acc: 0.5817, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 10/60 | Train Loss: 0.0954, Val Loss: 1.2958 | Train Acc: 0.5948, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 11/60 | Train Loss: 0.1423, Val Loss: 0.1554 | Train Acc: 0.4510, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 12/60 | Train Loss: 0.0763, Val Loss: 0.0689 | Train Acc: 0.5163, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 13/60 | Train Loss: 0.0778, Val Loss: 0.5487 | Train Acc: 0.6405, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 14/60 | Train Loss: 0.0756, Val Loss: 0.0330 | Train Acc: 0.5882, Val Acc: 1.0000, Val UAR: 1.0000
  Epoch 15/60 | Train Loss: 0.0729, Val Loss: 0.0592 | Train Acc: 0.6405, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 16/60 | Train Loss: 0.0746, Val Loss: 1.4588 | Train Acc: 0.6340, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 17/60 | Train Loss: 0.0605, Val Loss: 0.8053 | Train Acc: 0.6536, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 18/60 | Train Loss: 0.0700, Val Loss: 1.2038 | Train Acc: 0.6601, Val Acc: 0.6667, Val UAR: 0.3333
  Epoch 19/60 | Train Loss: 0.0457, Val Loss: 1.6728 | Train Acc: 0.7190, Val Acc: 0.6667, Val UAR: 0.5000
