Run 2 with Seed 43

--- Fold 1/25: Leaving out subject 1 ---
  Epoch 1/50 | Train Loss: 0.1761, Val Loss: 0.0714 | Train Acc: 0.1961, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 2/50 | Train Loss: 0.1197, Val Loss: 0.2744 | Train Acc: 0.4118, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 3/50 | Train Loss: 0.1176, Val Loss: 0.2128 | Train Acc: 0.5163, Val Acc: 0.3333, Val UAR: 0.1667
  Epoch 4/50 | Train Loss: 0.1504, Val Loss: 0.1570 | Train Acc: 0.5163, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 5/50 | Train Loss: 0.1243, Val Loss: 0.2069 | Train Acc: 0.5359, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 6/50 | Train Loss: 0.0981, Val Loss: 0.6890 | Train Acc: 0.4706, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 7/50 | Train Loss: 0.0690, Val Loss: 0.3722 | Train Acc: 0.6078, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 8/50 | Train Loss: 0.1005, Val Loss: 0.3061 | Train Acc: 0.6144, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 9/50 | Train Loss: 0.0595, Val Loss: 0.0332 | Train Acc: 0.6732, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 10/50 | Train Loss: 0.0779, Val Loss: 0.4960 | Train Acc: 0.6013, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 11/50 | Train Loss: 0.1003, Val Loss: 1.2485 | Train Acc: 0.5229, Val Acc: 0.6667, Val UAR: 0.5000
  Epoch 12/50 | Train Loss: 0.0782, Val Loss: 0.1257 | Train Acc: 0.5425, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 13/50 | Train Loss: 0.0473, Val Loss: 0.1926 | Train Acc: 0.6993, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 14/50 | Train Loss: 0.0927, Val Loss: 0.4794 | Train Acc: 0.5882, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 15/50 | Train Loss: 0.0905, Val Loss: 0.1078 | Train Acc: 0.5948, Val Acc: 0.0000, Val UAR: 0.0000
  Epoch 16/50 | Train Loss: 0.0478, Val Loss: 0.1578 | Train Acc: 0.6667, Val Acc: 0.3333, Val UAR: 0.3333
  Epoch 17/50 | Train Loss: 0.0664, Val Loss: 0.0978 | Train Acc: 0.6601, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 18/50 | Train Loss: 0.0488, Val Loss: 0.0140 | Train Acc: 0.7516, Val Acc: 1.0000, Val UAR: 1.0000
  Epoch 19/50 | Train Loss: 0.0435, Val Loss: 0.1044 | Train Acc: 0.7255, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 20/50 | Train Loss: 0.0427, Val Loss: 0.0884 | Train Acc: 0.7712, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 21/50 | Train Loss: 0.0437, Val Loss: 0.1791 | Train Acc: 0.7516, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 22/50 | Train Loss: 0.0413, Val Loss: 0.0459 | Train Acc: 0.7190, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 23/50 | Train Loss: 0.0456, Val Loss: 0.1701 | Train Acc: 0.7516, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 24/50 | Train Loss: 0.0311, Val Loss: 0.0095 | Train Acc: 0.7647, Val Acc: 0.3333, Val UAR: 0.5000
  Epoch 25/50 | Train Loss: 0.0458, Val Loss: 0.1169 | Train Acc: 0.8301, Val Acc: 0.3333, Val UAR: 0.5000
