
--- Fold 1/10: Test Subject 1 ---
Train samples: 163, Val samples: 20
Epoch 1/40 | Train Loss 1.0138 Acc 0.5460 | Val Loss 0.5098 Acc 0.8000
Epoch 2/40 | Train Loss 0.4018 Acc 0.8589 | Val Loss 1.8769 Acc 0.7000
Epoch 3/40 | Train Loss 0.2162 Acc 0.9080 | Val Loss 1.1425 Acc 0.7500
Epoch 4/40 | Train Loss 0.1985 Acc 0.9509 | Val Loss 12.4377 Acc 0.3500
Epoch 5/40 | Train Loss 0.3191 Acc 0.9080 | Val Loss 0.6807 Acc 0.8500
Epoch 6/40 | Train Loss 0.3024 Acc 0.9325 | Val Loss 11.3863 Acc 0.1500
Epoch 7/40 | Train Loss 0.2211 Acc 0.9448 | Val Loss 10.9808 Acc 0.2500
Epoch 8/40 | Train Loss 0.2843 Acc 0.8957 | Val Loss 0.4922 Acc 0.8000
Epoch 9/40 | Train Loss 0.2071 Acc 0.9202 | Val Loss 1.1957 Acc 0.8000
Epoch 10/40 | Train Loss 0.1073 Acc 0.9632 | Val Loss 0.2251 Acc 0.9000
Epoch 11/40 | Train Loss 0.0834 Acc 0.9693 | Val Loss 3.6283 Acc 0.6500
Epoch 12/40 | Train Loss 0.1057 Acc 0.9755 | Val Loss 0.1179 Acc 0.9500
Epoch 13/40 | Train Loss 0.2412 Acc 0.9387 | Val Loss 0.0949 Acc 0.9500
Epoch 14/40 | Train Loss 0.0830 Acc 0.9755 | Val Loss 2.4459 Acc 0.6500
Epoch 15/40 | Train Loss 0.0346 Acc 0.9877 | Val Loss 0.5716 Acc 0.8000
Epoch 16/40 | Train Loss 0.0269 Acc 0.9939 | Val Loss 0.6965 Acc 0.8500
Epoch 17/40 | Train Loss 0.0519 Acc 0.9939 | Val Loss 0.3483 Acc 0.9000
Epoch 18/40 | Train Loss 0.1153 Acc 0.9632 | Val Loss 0.0516 Acc 1.0000
Epoch 19/40 | Train Loss 0.0729 Acc 0.9693 | Val Loss 2.9339 Acc 0.6000
Epoch 20/40 | Train Loss 0.0615 Acc 0.9939 | Val Loss 0.2526 Acc 0.9000
Epoch 21/40 | Train Loss 0.0921 Acc 0.9755 | Val Loss 1.0094 Acc 0.8000
Epoch 22/40 | Train Loss 0.0091 Acc 1.0000 | Val Loss 1.2215 Acc 0.7500
Epoch 23/40 | Train Loss 0.0058 Acc 1.0000 | Val Loss 1.0329 Acc 0.8000
Epoch 24/40 | Train Loss 0.1460 Acc 0.9509 | Val Loss 0.5854 Acc 0.8500
Epoch 25/40 | Train Loss 0.0228 Acc 0.9816 | Val Loss 0.6128 Acc 0.8500
Epoch 26/40 | Train Loss 0.0269 Acc 0.9816 | Val Loss 0.3867 Acc 0.9000
Epoch 27/40 | Train Loss 0.0068 Acc 1.0000 | Val Loss 0.4089 Acc 0.9500
Epoch 28/40 | Train Loss 0.0038 Acc 1.0000 | Val Loss 0.3394 Acc 0.9500
Epoch 29/40 | Train Loss 0.0093 Acc 0.9939 | Val Loss 0.5117 Acc 0.9000
Epoch 30/40 | Train Loss 0.0011 Acc 1.0000 | Val Loss 0.5168 Acc 0.9000
Epoch 31/40 | Train Loss 0.0017 Acc 1.0000 | Val Loss 0.5906 Acc 0.9000
Epoch 32/40 | Train Loss 0.0003 Acc 1.0000 | Val Loss 0.4693 Acc 0.9000
Epoch 33/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.4708 Acc 0.9500
Epoch 34/40 | Train Loss 0.0340 Acc 0.9939 | Val Loss 0.5941 Acc 0.9000
Epoch 35/40 | Train Loss 0.0026 Acc 1.0000 | Val Loss 0.5132 Acc 0.9000
Epoch 36/40 | Train Loss 0.0019 Acc 1.0000 | Val Loss 0.5936 Acc 0.9000
Epoch 37/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 0.7033 Acc 0.9000
Epoch 38/40 | Train Loss 0.0127 Acc 1.0000 | Val Loss 0.7674 Acc 0.8000
Epoch 39/40 | Train Loss 0.0019 Acc 1.0000 | Val Loss 0.6769 Acc 0.9000
Epoch 40/40 | Train Loss 0.0020 Acc 1.0000 | Val Loss 0.7403 Acc 0.8000
Fold 1 best Val Acc: 1.0000

--- Fold 2/10: Test Subject 2 ---
Train samples: 164, Val samples: 19
Epoch 1/40 | Train Loss 0.9505 Acc 0.5488 | Val Loss 0.3783 Acc 0.9474
Epoch 2/40 | Train Loss 0.3602 Acc 0.8963 | Val Loss 0.9544 Acc 0.6842
Epoch 3/40 | Train Loss 0.1314 Acc 0.9512 | Val Loss 0.9948 Acc 0.7368
Epoch 4/40 | Train Loss 0.4766 Acc 0.8841 | Val Loss 11.1150 Acc 0.1579
Epoch 5/40 | Train Loss 0.3123 Acc 0.8902 | Val Loss 3.9955 Acc 0.4211
Epoch 6/40 | Train Loss 0.2206 Acc 0.9268 | Val Loss 12.1543 Acc 0.2632
Epoch 7/40 | Train Loss 0.1411 Acc 0.9512 | Val Loss 0.5182 Acc 0.8421
Epoch 8/40 | Train Loss 0.2282 Acc 0.9207 | Val Loss 0.0325 Acc 1.0000
Epoch 9/40 | Train Loss 0.1254 Acc 0.9512 | Val Loss 6.8951 Acc 0.1579
Epoch 10/40 | Train Loss 0.1446 Acc 0.9634 | Val Loss 0.8912 Acc 0.8421
Epoch 11/40 | Train Loss 0.1974 Acc 0.9329 | Val Loss 0.0456 Acc 1.0000
Epoch 12/40 | Train Loss 0.1495 Acc 0.9634 | Val Loss 0.2178 Acc 0.8421
Epoch 13/40 | Train Loss 0.2290 Acc 0.9329 | Val Loss 0.1044 Acc 0.9474
Epoch 14/40 | Train Loss 0.0957 Acc 0.9634 | Val Loss 0.0025 Acc 1.0000
Epoch 15/40 | Train Loss 0.0623 Acc 0.9756 | Val Loss 0.0024 Acc 1.0000
Epoch 16/40 | Train Loss 0.0439 Acc 0.9817 | Val Loss 0.0016 Acc 1.0000
Epoch 17/40 | Train Loss 0.0639 Acc 0.9695 | Val Loss 1.2582 Acc 0.8421
Epoch 18/40 | Train Loss 0.0435 Acc 0.9878 | Val Loss 0.2650 Acc 0.8421
Epoch 19/40 | Train Loss 0.1120 Acc 0.9695 | Val Loss 0.9920 Acc 0.8421
Epoch 20/40 | Train Loss 0.1184 Acc 0.9695 | Val Loss 0.0002 Acc 1.0000
Epoch 21/40 | Train Loss 0.0923 Acc 0.9756 | Val Loss 0.3057 Acc 0.8421
Epoch 22/40 | Train Loss 0.0947 Acc 0.9756 | Val Loss 0.4944 Acc 0.8421
Epoch 23/40 | Train Loss 0.0302 Acc 0.9817 | Val Loss 0.0011 Acc 1.0000
Epoch 24/40 | Train Loss 0.0067 Acc 1.0000 | Val Loss 0.0175 Acc 1.0000
Epoch 25/40 | Train Loss 0.0084 Acc 0.9939 | Val Loss 0.0959 Acc 0.9474
Epoch 26/40 | Train Loss 0.0236 Acc 0.9939 | Val Loss 0.1235 Acc 0.9474
Epoch 27/40 | Train Loss 0.0208 Acc 0.9817 | Val Loss 0.0373 Acc 1.0000
Epoch 28/40 | Train Loss 0.0065 Acc 1.0000 | Val Loss 0.0001 Acc 1.0000
Epoch 29/40 | Train Loss 0.0009 Acc 1.0000 | Val Loss 0.0000 Acc 1.0000
Epoch 30/40 | Train Loss 0.0050 Acc 1.0000 | Val Loss 0.0035 Acc 1.0000
Epoch 31/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.0260 Acc 1.0000
Epoch 32/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.0245 Acc 1.0000
Epoch 33/40 | Train Loss 0.0013 Acc 1.0000 | Val Loss 0.0228 Acc 1.0000
Epoch 34/40 | Train Loss 0.0010 Acc 1.0000 | Val Loss 0.0167 Acc 1.0000
Epoch 35/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.0164 Acc 1.0000
Epoch 36/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.0037 Acc 1.0000
Epoch 37/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.0049 Acc 1.0000
Epoch 38/40 | Train Loss 0.0012 Acc 1.0000 | Val Loss 0.0199 Acc 1.0000
Epoch 39/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 0.0080 Acc 1.0000
Epoch 40/40 | Train Loss 0.0002 Acc 1.0000 | Val Loss 0.0064 Acc 1.0000
Fold 2 best Val Acc: 1.0000

--- Fold 3/10: Test Subject 3 ---
Train samples: 164, Val samples: 19
Epoch 1/40 | Train Loss 1.0393 Acc 0.5610 | Val Loss 1.0562 Acc 0.4737
Epoch 2/40 | Train Loss 0.3494 Acc 0.9085 | Val Loss 0.2402 Acc 0.9474
Epoch 3/40 | Train Loss 0.2929 Acc 0.8780 | Val Loss 0.7616 Acc 0.7895
Epoch 4/40 | Train Loss 0.3209 Acc 0.8841 | Val Loss 10.7546 Acc 0.3684
Epoch 5/40 | Train Loss 0.2221 Acc 0.9268 | Val Loss 0.0001 Acc 1.0000
Epoch 6/40 | Train Loss 0.2306 Acc 0.9085 | Val Loss 0.0006 Acc 1.0000
Epoch 7/40 | Train Loss 0.2573 Acc 0.9329 | Val Loss 0.3366 Acc 0.8947
Epoch 8/40 | Train Loss 0.2607 Acc 0.9268 | Val Loss 0.3687 Acc 0.8421
Epoch 9/40 | Train Loss 0.2756 Acc 0.9085 | Val Loss 0.5448 Acc 0.9474
Epoch 10/40 | Train Loss 0.3205 Acc 0.8780 | Val Loss 2.3955 Acc 0.3684
Epoch 11/40 | Train Loss 0.1991 Acc 0.9390 | Val Loss 0.4451 Acc 0.8421
Epoch 12/40 | Train Loss 0.2115 Acc 0.9390 | Val Loss 1.0588 Acc 0.7895
