
--- Fold 1/10: Test Subject 1 ---
Train samples: 163, Val samples: 20
Epoch 1/40 | Train Loss 0.8442 Acc 0.5951 | Val Loss 0.7493 Acc 0.6500
Epoch 14/40 | Train Loss 0.0480 Acc 0.9878 | Val Loss 0.7690 Acc 0.7895
Epoch 15/40 | Train Loss 0.0646 Acc 0.9817 | Val Loss 0.8112 Acc 0.8947
Epoch 16/40 | Train Loss 0.1152 Acc 0.9695 | Val Loss 0.0945 Acc 0.9474
Epoch 17/40 | Train Loss 0.1284 Acc 0.9695 | Val Loss 0.6185 Acc 0.9474
Epoch 18/40 | Train Loss 0.0630 Acc 0.9756 | Val Loss 0.6225 Acc 0.8421
Epoch 19/40 | Train Loss 0.1732 Acc 0.9573 | Val Loss 0.0414 Acc 0.9474
Epoch 20/40 | Train Loss 0.1305 Acc 0.9695 | Val Loss 1.5109 Acc 0.6842
Epoch 21/40 | Train Loss 0.0685 Acc 0.9695 | Val Loss 0.5773 Acc 0.9474
Epoch 22/40 | Train Loss 0.1574 Acc 0.9451 | Val Loss 0.3668 Acc 0.9474
Epoch 23/40 | Train Loss 0.0079 Acc 1.0000 | Val Loss 0.2332 Acc 0.9474
Epoch 24/40 | Train Loss 0.0155 Acc 0.9878 | Val Loss 0.3167 Acc 0.9474
Epoch 25/40 | Train Loss 0.0273 Acc 0.9939 | Val Loss 0.6888 Acc 0.8947
Epoch 26/40 | Train Loss 0.0058 Acc 1.0000 | Val Loss 1.4707 Acc 0.7895
Epoch 27/40 | Train Loss 0.0224 Acc 0.9939 | Val Loss 0.3662 Acc 0.9474
Epoch 28/40 | Train Loss 0.0092 Acc 0.9939 | Val Loss 0.3108 Acc 0.9474
Epoch 29/40 | Train Loss 0.0128 Acc 0.9939 | Val Loss 0.3825 Acc 0.9474
Epoch 30/40 | Train Loss 0.0030 Acc 1.0000 | Val Loss 0.3677 Acc 0.9474
Epoch 31/40 | Train Loss 0.0035 Acc 1.0000 | Val Loss 0.2607 Acc 0.9474
Epoch 32/40 | Train Loss 0.0009 Acc 1.0000 | Val Loss 0.2827 Acc 0.9474
Epoch 33/40 | Train Loss 0.0016 Acc 1.0000 | Val Loss 0.2733 Acc 0.9474
Epoch 34/40 | Train Loss 0.0045 Acc 1.0000 | Val Loss 0.4234 Acc 0.9474
Epoch 35/40 | Train Loss 0.0259 Acc 0.9939 | Val Loss 0.5591 Acc 0.8947
Epoch 36/40 | Train Loss 0.0006 Acc 1.0000 | Val Loss 0.4735 Acc 0.8947
Epoch 37/40 | Train Loss 0.0056 Acc 1.0000 | Val Loss 0.4972 Acc 0.8947
Epoch 38/40 | Train Loss 0.0018 Acc 1.0000 | Val Loss 0.4977 Acc 0.8947
Epoch 39/40 | Train Loss 0.0155 Acc 0.9939 | Val Loss 0.4533 Acc 0.8947
Epoch 40/40 | Train Loss 0.0010 Acc 1.0000 | Val Loss 0.3568 Acc 0.9474
Fold 3 best Val Acc: 1.0000

--- Fold 4/10: Test Subject 4 ---
Train samples: 166, Val samples: 17
Epoch 1/40 | Train Loss 0.8212 Acc 0.6446 | Val Loss 0.6278 Acc 0.7059
Epoch 2/40 | Train Loss 0.3409 Acc 0.8855 | Val Loss 1.3334 Acc 0.6471
Epoch 3/40 | Train Loss 0.2099 Acc 0.8976 | Val Loss 4.0109 Acc 0.2353
Epoch 4/40 | Train Loss 0.1573 Acc 0.9458 | Val Loss 1.2354 Acc 0.8235
Epoch 5/40 | Train Loss 0.2394 Acc 0.9337 | Val Loss 10.2976 Acc 0.1765
Epoch 6/40 | Train Loss 0.3084 Acc 0.8855 | Val Loss 3.7144 Acc 0.2353
Epoch 7/40 | Train Loss 0.1462 Acc 0.9398 | Val Loss 2.7245 Acc 0.6471
Epoch 8/40 | Train Loss 0.2497 Acc 0.9096 | Val Loss 0.7988 Acc 0.8235
Epoch 9/40 | Train Loss 0.1295 Acc 0.9578 | Val Loss 0.0265 Acc 1.0000
Epoch 10/40 | Train Loss 0.0791 Acc 0.9759 | Val Loss 0.2076 Acc 0.9412
Epoch 11/40 | Train Loss 0.0514 Acc 0.9819 | Val Loss 0.0513 Acc 1.0000
Epoch 12/40 | Train Loss 0.1764 Acc 0.9699 | Val Loss 0.0017 Acc 1.0000
Epoch 13/40 | Train Loss 0.1767 Acc 0.9639 | Val Loss 1.3416 Acc 0.7059
Epoch 14/40 | Train Loss 0.0820 Acc 0.9759 | Val Loss 0.2345 Acc 0.9412
Epoch 15/40 | Train Loss 0.0372 Acc 0.9880 | Val Loss 2.2163 Acc 0.6471
Epoch 16/40 | Train Loss 0.0314 Acc 0.9819 | Val Loss 0.2860 Acc 0.8235
Epoch 17/40 | Train Loss 0.1039 Acc 0.9639 | Val Loss 1.0784 Acc 0.8235
Epoch 18/40 | Train Loss 0.0374 Acc 0.9880 | Val Loss 1.7745 Acc 0.5294
Epoch 19/40 | Train Loss 0.0466 Acc 0.9699 | Val Loss 1.1237 Acc 0.7059
Epoch 20/40 | Train Loss 0.0849 Acc 0.9699 | Val Loss 0.7611 Acc 0.7059
Epoch 21/40 | Train Loss 0.0219 Acc 0.9940 | Val Loss 0.1832 Acc 0.9412
Epoch 22/40 | Train Loss 0.0063 Acc 0.9940 | Val Loss 0.0964 Acc 1.0000
Epoch 23/40 | Train Loss 0.0458 Acc 0.9940 | Val Loss 0.9523 Acc 0.7059
Epoch 24/40 | Train Loss 0.0079 Acc 1.0000 | Val Loss 0.1434 Acc 0.8824
Epoch 25/40 | Train Loss 0.0266 Acc 0.9940 | Val Loss 0.9749 Acc 0.7059
Epoch 26/40 | Train Loss 0.0116 Acc 0.9940 | Val Loss 0.6038 Acc 0.7059
Epoch 27/40 | Train Loss 0.0007 Acc 1.0000 | Val Loss 0.1678 Acc 0.9412
Epoch 28/40 | Train Loss 0.0037 Acc 1.0000 | Val Loss 0.0465 Acc 1.0000
Epoch 29/40 | Train Loss 0.0265 Acc 0.9880 | Val Loss 0.0557 Acc 1.0000
Epoch 30/40 | Train Loss 0.0145 Acc 0.9940 | Val Loss 0.1418 Acc 0.9412
Epoch 31/40 | Train Loss 0.0007 Acc 1.0000 | Val Loss 0.3969 Acc 0.8824
Epoch 32/40 | Train Loss 0.0009 Acc 1.0000 | Val Loss 0.4534 Acc 0.8824
Epoch 33/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.3730 Acc 0.8824
Epoch 34/40 | Train Loss 0.0116 Acc 0.9940 | Val Loss 0.3524 Acc 0.8824
Epoch 35/40 | Train Loss 0.0022 Acc 1.0000 | Val Loss 1.2066 Acc 0.6471
Epoch 36/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 1.3856 Acc 0.6471
Epoch 37/40 | Train Loss 0.0033 Acc 1.0000 | Val Loss 1.1773 Acc 0.6471
Epoch 38/40 | Train Loss 0.0002 Acc 1.0000 | Val Loss 1.2791 Acc 0.6471
Epoch 39/40 | Train Loss 0.0033 Acc 1.0000 | Val Loss 1.3783 Acc 0.6471
Epoch 40/40 | Train Loss 0.0019 Acc 1.0000 | Val Loss 1.5200 Acc 0.6471
Fold 4 best Val Acc: 1.0000

--- Fold 5/10: Test Subject 5 ---
Train samples: 165, Val samples: 18
Epoch 1/40 | Train Loss 1.1915 Acc 0.4364 | Val Loss 0.7296 Acc 0.8333
Epoch 2/40 | Train Loss 0.4647 Acc 0.8364 | Val Loss 0.0332 Acc 1.0000
Epoch 3/40 | Train Loss 0.2290 Acc 0.9455 | Val Loss 0.0150 Acc 1.0000
Epoch 4/40 | Train Loss 0.7337 Acc 0.8000 | Val Loss 0.0323 Acc 1.0000
Epoch 5/40 | Train Loss 0.2812 Acc 0.8970 | Val Loss 1.2009 Acc 0.7778
Epoch 6/40 | Train Loss 0.1413 Acc 0.9394 | Val Loss 5.5758 Acc 0.4444
Epoch 7/40 | Train Loss 0.2922 Acc 0.9030 | Val Loss 12.3688 Acc 0.3333
Epoch 8/40 | Train Loss 0.1633 Acc 0.9636 | Val Loss 0.8950 Acc 0.8333
Epoch 9/40 | Train Loss 0.0962 Acc 0.9697 | Val Loss 0.4355 Acc 0.9444
Epoch 10/40 | Train Loss 0.1640 Acc 0.9576 | Val Loss 0.0539 Acc 1.0000
Epoch 11/40 | Train Loss 0.1144 Acc 0.9636 | Val Loss 0.0499 Acc 0.9444
Epoch 12/40 | Train Loss 0.0921 Acc 0.9636 | Val Loss 1.6424 Acc 0.7222
Epoch 13/40 | Train Loss 0.0359 Acc 0.9818 | Val Loss 0.0368 Acc 1.0000
Epoch 14/40 | Train Loss 0.3295 Acc 0.9091 | Val Loss 0.2206 Acc 0.9444
Epoch 15/40 | Train Loss 0.0099 Acc 0.9939 | Val Loss 0.4603 Acc 0.8889
Epoch 16/40 | Train Loss 0.0353 Acc 0.9818 | Val Loss 0.8352 Acc 0.8333
Epoch 17/40 | Train Loss 0.0453 Acc 0.9758 | Val Loss 0.2785 Acc 0.8889
Epoch 18/40 | Train Loss 0.0898 Acc 0.9697 | Val Loss 0.0358 Acc 1.0000
Epoch 19/40 | Train Loss 0.0459 Acc 0.9818 | Val Loss 0.4761 Acc 0.8889
Epoch 20/40 | Train Loss 0.0099 Acc 1.0000 | Val Loss 0.1790 Acc 0.8889
Epoch 21/40 | Train Loss 0.0198 Acc 0.9939 | Val Loss 0.0356 Acc 1.0000
Epoch 22/40 | Train Loss 0.0153 Acc 0.9939 | Val Loss 0.2220 Acc 0.9444
Epoch 23/40 | Train Loss 0.0092 Acc 0.9939 | Val Loss 0.2589 Acc 0.8889
Epoch 24/40 | Train Loss 0.0208 Acc 0.9939 | Val Loss 0.5656 Acc 0.8889
Epoch 25/40 | Train Loss 0.0055 Acc 0.9939 | Val Loss 0.2949 Acc 0.9444
Epoch 26/40 | Train Loss 0.0372 Acc 0.9939 | Val Loss 0.3140 Acc 0.8889
Epoch 27/40 | Train Loss 0.0073 Acc 0.9939 | Val Loss 0.4088 Acc 0.8889
Epoch 28/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 0.3002 Acc 0.8889
Epoch 29/40 | Train Loss 0.0011 Acc 1.0000 | Val Loss 0.2563 Acc 0.8889
Epoch 30/40 | Train Loss 0.0021 Acc 1.0000 | Val Loss 0.3442 Acc 0.8889
Epoch 31/40 | Train Loss 0.0035 Acc 1.0000 | Val Loss 0.5201 Acc 0.8889
Epoch 32/40 | Train Loss 0.0019 Acc 1.0000 | Val Loss 0.4327 Acc 0.8889
Epoch 33/40 | Train Loss 0.0021 Acc 1.0000 | Val Loss 0.3794 Acc 0.8889
Epoch 34/40 | Train Loss 0.0003 Acc 1.0000 | Val Loss 0.3552 Acc 0.8889
Epoch 35/40 | Train Loss 0.0029 Acc 1.0000 | Val Loss 0.2235 Acc 0.9444
Epoch 36/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.2383 Acc 0.9444
Epoch 37/40 | Train Loss 0.0052 Acc 1.0000 | Val Loss 0.3064 Acc 0.8889
Epoch 38/40 | Train Loss 0.0037 Acc 1.0000 | Val Loss 0.2291 Acc 0.9444
Epoch 39/40 | Train Loss 0.0016 Acc 1.0000 | Val Loss 0.2361 Acc 0.9444
Epoch 40/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.2909 Acc 0.9444
Fold 5 best Val Acc: 1.0000

--- Fold 6/10: Test Subject 6 ---
Train samples: 165, Val samples: 18
Epoch 1/40 | Train Loss 0.8556 Acc 0.6242 | Val Loss 0.7734 Acc 0.6667
Epoch 2/40 | Train Loss 0.3143 Acc 0.8970 | Val Loss 0.7594 Acc 0.8889
Epoch 3/40 | Train Loss 0.2423 Acc 0.9152 | Val Loss 2.4561 Acc 0.6667
Epoch 4/40 | Train Loss 0.4111 Acc 0.8545 | Val Loss 21.6540 Acc 0.1667
Epoch 5/40 | Train Loss 0.3583 Acc 0.8606 | Val Loss 2.8983 Acc 0.8333
Epoch 6/40 | Train Loss 0.2608 Acc 0.9212 | Val Loss 1.9889 Acc 0.6111
Epoch 7/40 | Train Loss 0.2140 Acc 0.9394 | Val Loss 5.1449 Acc 0.3889
Epoch 8/40 | Train Loss 0.1645 Acc 0.9515 | Val Loss 4.4534 Acc 0.6667
Epoch 9/40 | Train Loss 0.2672 Acc 0.9152 | Val Loss 1.0021 Acc 0.9444
Epoch 10/40 | Train Loss 0.0889 Acc 0.9636 | Val Loss 1.7215 Acc 0.5000
Epoch 11/40 | Train Loss 0.1881 Acc 0.9576 | Val Loss 1.8129 Acc 0.6667
Epoch 12/40 | Train Loss 0.0940 Acc 0.9758 | Val Loss 0.2977 Acc 0.9444
Epoch 13/40 | Train Loss 0.0201 Acc 1.0000 | Val Loss 0.4219 Acc 0.8333
Epoch 14/40 | Train Loss 0.0444 Acc 0.9818 | Val Loss 0.8462 Acc 0.9444
Epoch 15/40 | Train Loss 0.0898 Acc 0.9636 | Val Loss 1.4510 Acc 0.6667
Epoch 16/40 | Train Loss 0.0707 Acc 0.9758 | Val Loss 1.4229 Acc 0.7778
Epoch 17/40 | Train Loss 0.0719 Acc 0.9758 | Val Loss 0.7042 Acc 0.9444
Epoch 18/40 | Train Loss 0.1284 Acc 0.9697 | Val Loss 0.7815 Acc 0.9444
Epoch 19/40 | Train Loss 0.0852 Acc 0.9758 | Val Loss 0.5458 Acc 0.9444
Epoch 20/40 | Train Loss 0.0621 Acc 0.9818 | Val Loss 0.6604 Acc 0.8333
Epoch 21/40 | Train Loss 0.0137 Acc 1.0000 | Val Loss 0.9428 Acc 0.9444
Epoch 22/40 | Train Loss 0.0138 Acc 0.9939 | Val Loss 0.7249 Acc 0.9444
Epoch 23/40 | Train Loss 0.0295 Acc 0.9939 | Val Loss 0.8457 Acc 0.8333
Epoch 24/40 | Train Loss 0.0167 Acc 0.9879 | Val Loss 0.3177 Acc 0.9444
Epoch 25/40 | Train Loss 0.0496 Acc 0.9818 | Val Loss 0.7312 Acc 0.9444
Epoch 26/40 | Train Loss 0.0287 Acc 0.9818 | Val Loss 0.8105 Acc 0.9444
Epoch 27/40 | Train Loss 0.0024 Acc 1.0000 | Val Loss 0.6666 Acc 0.9444
Epoch 28/40 | Train Loss 0.0097 Acc 0.9939 | Val Loss 0.7337 Acc 0.9444
Epoch 29/40 | Train Loss 0.0066 Acc 0.9939 | Val Loss 1.0617 Acc 0.9444
Epoch 30/40 | Train Loss 0.0010 Acc 1.0000 | Val Loss 1.0955 Acc 0.9444
Epoch 31/40 | Train Loss 0.0029 Acc 1.0000 | Val Loss 1.0033 Acc 0.9444
Epoch 32/40 | Train Loss 0.0013 Acc 1.0000 | Val Loss 0.9200 Acc 0.9444
Epoch 33/40 | Train Loss 0.0113 Acc 0.9939 | Val Loss 0.9904 Acc 0.9444
Epoch 34/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 0.9423 Acc 0.9444
Epoch 35/40 | Train Loss 0.0015 Acc 1.0000 | Val Loss 1.0583 Acc 0.9444
Epoch 36/40 | Train Loss 0.0036 Acc 1.0000 | Val Loss 1.1452 Acc 0.9444
Epoch 37/40 | Train Loss 0.0010 Acc 1.0000 | Val Loss 1.0425 Acc 0.9444
Epoch 38/40 | Train Loss 0.0034 Acc 1.0000 | Val Loss 1.0849 Acc 0.9444
Epoch 39/40 | Train Loss 0.1954 Acc 0.9758 | Val Loss 0.9203 Acc 0.9444
Epoch 40/40 | Train Loss 0.0003 Acc 1.0000 | Val Loss 0.9326 Acc 0.9444
Fold 6 best Val Acc: 0.9444

--- Fold 7/10: Test Subject 7 ---
Train samples: 164, Val samples: 19
Epoch 1/40 | Train Loss 0.8168 Acc 0.6402 | Val Loss 0.7414 Acc 0.6842
Epoch 2/40 | Train Loss 0.3093 Acc 0.8537 | Val Loss 0.3167 Acc 0.8947
Epoch 3/40 | Train Loss 0.2635 Acc 0.9390 | Val Loss 1.6015 Acc 0.7895
Epoch 4/40 | Train Loss 0.2865 Acc 0.9085 | Val Loss 15.5271 Acc 0.1579
Epoch 5/40 | Train Loss 0.3754 Acc 0.8720 | Val Loss 3.1265 Acc 0.4737
Epoch 6/40 | Train Loss 0.1713 Acc 0.9390 | Val Loss 0.0056 Acc 1.0000
Epoch 7/40 | Train Loss 0.1386 Acc 0.9573 | Val Loss 3.6416 Acc 0.3158
Epoch 8/40 | Train Loss 0.2535 Acc 0.9207 | Val Loss 0.3807 Acc 0.8947
Epoch 9/40 | Train Loss 0.2513 Acc 0.9268 | Val Loss 0.1870 Acc 0.9474
Epoch 10/40 | Train Loss 0.0779 Acc 0.9634 | Val Loss 0.3741 Acc 0.8947
Epoch 11/40 | Train Loss 0.0700 Acc 0.9756 | Val Loss 0.4183 Acc 0.8947
Epoch 12/40 | Train Loss 0.2521 Acc 0.9451 | Val Loss 4.1891 Acc 0.6316
Epoch 13/40 | Train Loss 0.0721 Acc 0.9634 | Val Loss 2.9710 Acc 0.4737
Epoch 14/40 | Train Loss 0.3007 Acc 0.9146 | Val Loss 0.2387 Acc 0.9474
Epoch 15/40 | Train Loss 0.1378 Acc 0.9695 | Val Loss 0.9617 Acc 0.8421
Epoch 16/40 | Train Loss 0.1000 Acc 0.9573 | Val Loss 0.1685 Acc 0.8947
Epoch 17/40 | Train Loss 0.0888 Acc 0.9756 | Val Loss 0.5384 Acc 0.8947
Epoch 18/40 | Train Loss 0.1870 Acc 0.9451 | Val Loss 0.5357 Acc 0.9474
Epoch 19/40 | Train Loss 0.0820 Acc 0.9756 | Val Loss 0.0119 Acc 1.0000
Epoch 20/40 | Train Loss 0.0123 Acc 1.0000 | Val Loss 0.0709 Acc 0.9474
Epoch 21/40 | Train Loss 0.0273 Acc 0.9939 | Val Loss 0.0497 Acc 0.9474
Epoch 22/40 | Train Loss 0.0619 Acc 0.9878 | Val Loss 0.4584 Acc 0.8947
Epoch 23/40 | Train Loss 0.0455 Acc 0.9878 | Val Loss 1.0281 Acc 0.8421
Epoch 24/40 | Train Loss 0.0094 Acc 1.0000 | Val Loss 0.3300 Acc 0.8947
Epoch 25/40 | Train Loss 0.0012 Acc 1.0000 | Val Loss 0.3563 Acc 0.8947
